Alarm ID,"Ticker, Name",Name,Beschreibung,Zeit,Webhook-Status
4346757004,"BATS:AFL, 1T","AKJ 2.0 Sniper-Commander v20.5 (100, 0,2, 1, 10, 1, 4, 14, 240, 1,5, 15, 3, 8, SPY): Jeder alert()-Funktionsaufruf",[REALTIME] [RADAR] AFL SHORT | WPR: 29.6 | Status: Lauern (30er Trigger erreicht). Mode: DELTA Mode,2026-03-30T14:32:12Z,
4346757004,"BATS:XES, 1T","AKJ 2.0 Sniper-Commander v20.5 (100, 0,2, 1, 10, 1, 4, 14, 240, 1,5, 15, 3, 8, SPY): Jeder alert()-Funktionsaufruf",[REALTIME] !!!🔥 FEUER FREI LONG 🔥!!! XES | WPR: 82.8 | Risk: 25€ | Stk: 3 | Wall: 7.4% | Vacuum: Valid. Mode: DELTA Mode,2026-03-30T14:29:31Z,
4346757004,"BATS:XES, 1T","AKJ 2.0 Sniper-Commander v20.5 (100, 0,2, 1, 10, 1, 4, 14, 240, 1,5, 15, 3, 8, SPY): Jeder alert()-Funktionsaufruf",[REALTIME] 🌟 GOLDEN SETUP LONG 🌟 XES Premium Volumen bestätigt!,2026-03-30T14:29:31Z,
4346757004,"BATS:NE, 1T","AKJ 2.0 Sniper-Commander v20.5 (100, 0,2, 1, 10, 1, 4, 14, 240, 1,5, 15, 3, 8, SPY): Jeder alert()-Funktionsaufruf",[REALTIME] 🌟 GOLDEN SETUP LONG 🌟 NE Premium Volumen bestätigt!,2026-03-30T14:29:27Z,
4346757004,"BATS:NE, 1T","AKJ 2.0 Sniper-Commander v20.5 (100, 0,2, 1, 10, 1, 4, 14, 240, 1,5, 15, 3, 8, SPY): Jeder alert()-Funktionsaufruf",[REALTIME] !!!🔥 FEUER FREI LONG 🔥!!! NE | WPR: 83.6 | Risk: 25€ | Stk: 6 | Wall: 7.1% | Vacuum: Valid. Mode: DELTA Mode,2026-03-30T14:29:27Z,
4346760192,"BATS:XES, 1T","AKJ 2.0 Sniper-Commander v20.5 (100, 0,2, 1, 10, 1, 4, 14, 240, 1,5, 15, 3, 8, SPY): Jeder alert()-Funktionsaufruf",[REALTIME] !!!🔥 FEUER FREI LONG 🔥!!! XES | WPR: 82.8 | Risk: 25€ | Stk: 3 | Wall: 7.4% | Vacuum: Valid. Mode: DELTA Mode,2026-03-30T14:29:31Z,
4346760192,"BATS:XES, 1T","AKJ 2.0 Sniper-Commander v20.5 (100, 0,2, 1, 10, 1, 4, 14, 240, 1,5, 15, 3, 8, SPY): Jeder alert()-Funktionsaufruf",[REALTIME] 🌟 GOLDEN SETUP LONG 🌟 XES Premium Volumen bestätigt!,2026-03-30T14:29:31Z,
4346757004,"BATS:NE, 1T","AKJ 2.0 Sniper-Commander v20.5 (100, 0,2, 1, 10, 1, 4, 14, 240, 1,5, 15, 3, 8, SPY): Jeder alert()-Funktionsaufruf",[REALTIME] [RADAR] NE LONG | WPR: 77.1 | Status: Lauern (70er Trigger erreicht). Mode: DELTA Mode,2026-03-30T14:29:02Z,
4346760192,"BATS:RRC, 1T","AKJ 2.0 Sniper-Commander v20.5 (100, 0,2, 1, 10, 1, 4, 14, 240, 1,5, 15, 3, 8, SPY): Jeder alert()-Funktionsaufruf",[REALTIME] [RADAR] RRC LONG | WPR: 73.3 | Status: Lauern (70er Trigger erreicht). Mode: DELTA Mode,2026-03-30T14:28:56Z,
4346757004,"BATS:RRC, 1T","AKJ 2.0 Sniper-Commander v20.5 (100, 0,2, 1, 10, 1, 4, 14, 240, 1,5, 15, 3, 8, SPY): Jeder alert()-Funktionsaufruf",[REALTIME] [RADAR] RRC LONG | WPR: 72 | Status: Lauern (70er Trigger erreicht). Mode: DELTA Mode,2026-03-30T14:28:50Z,
4346757004,"BATS:IEZ, 1T","AKJ 2.0 Sniper-Commander v20.5 (100, 0,2, 1, 10, 1, 4, 14, 240, 1,5, 15, 3, 8, SPY): Jeder alert()-Funktionsaufruf",[REALTIME] [RADAR] IEZ LONG | WPR: 71.2 | Status: Lauern (70er Trigger erreicht). Mode: DELTA Mode,2026-03-30T14:28:04Z,
4346760192,"BATS:IEZ, 1T","AKJ 2.0 Sniper-Commander v20.5 (100, 0,2, 1, 10, 1, 4, 14, 240, 1,5, 15, 3, 8, SPY): Jeder alert()-Funktionsaufruf",[REALTIME] [RADAR] IEZ LONG | WPR: 71.2 | Status: Lauern (70er Trigger erreicht). Mode: DELTA Mode,2026-03-30T14:28:04Z,
4346757004,"BATS:PG, 1T","AKJ 2.0 Sniper-Commander v20.5 (100, 0,2, 1, 10, 1, 4, 14, 240, 1,5, 15, 3, 8, SPY): Jeder alert()-Funktionsaufruf",[REALTIME] !!!🔥 FEUER FREI SHORT 🔥!!! PG | WPR: 19.5 | Risk: 100€ | Stk: 23 | Wall: 86.9% | Vacuum: Valid. Mode: DELTA Mode,2026-03-30T14:27:57Z,
4346760192,"BATS:PG, 1T","AKJ 2.0 Sniper-Commander v20.5 (100, 0,2, 1, 10, 1, 4, 14, 240, 1,5, 15, 3, 8, SPY): Jeder alert()-Funktionsaufruf",[REALTIME] !!!🔥 FEUER FREI SHORT 🔥!!! PG | WPR: 19.1 | Risk: 100€ | Stk: 23 | Wall: 86.8% | Vacuum: Valid. Mode: DELTA Mode,2026-03-30T14:27:48Z,
4346757004,"BATS:XES, 1T","AKJ 2.0 Sniper-Commander v20.5 (100, 0,2, 1, 10, 1, 4, 14, 240, 1,5, 15, 3, 8, SPY): Jeder alert()-Funktionsaufruf",[REALTIME] [RADAR] XES LONG | WPR: 74.1 | Status: Lauern (70er Trigger erreicht). Mode: DELTA Mode,2026-03-30T14:27:31Z,
4346760192,"BATS:XES, 1T","AKJ 2.0 Sniper-Commander v20.5 (100, 0,2, 1, 10, 1, 4, 14, 240, 1,5, 15, 3, 8, SPY): Jeder alert()-Funktionsaufruf",[REALTIME] [RADAR] XES LONG | WPR: 74.1 | Status: Lauern (70er Trigger erreicht). Mode: DELTA Mode,2026-03-30T14:27:32Z,
4346757004,"BATS:RIG, 1T","AKJ 2.0 Sniper-Commander v20.5 (100, 0,2, 1, 10, 1, 4, 14, 240, 1,5, 15, 3, 8, SPY): Jeder alert()-Funktionsaufruf",[REALTIME] [RADAR] RIG LONG | WPR: 70.6 | Status: Lauern (70er Trigger erreicht). Mode: DELTA Mode,2026-03-30T14:27:26Z,
4346757004,"EURONEXT_DLY:GFC, 1T","AKJ 2.0 Sniper-Commander v20.5 (100, 0,2, 1, 10, 1, 4, 14, 240, 1,5, 15, 3, 8, SPY): Jeder alert()-Funktionsaufruf",[REALTIME] 🌟 GOLDEN SETUP SHORT 🌟 GFC Premium Volumen bestätigt!,2026-03-30T14:26:15Z,
4346757004,"EURONEXT_DLY:GFC, 1T","AKJ 2.0 Sniper-Commander v20.5 (100, 0,2, 1, 10, 1, 4, 14, 240, 1,5, 15, 3, 8, SPY): Jeder alert()-Funktionsaufruf",[REALTIME] !!!🔥 FEUER FREI SHORT 🔥!!! GFC | WPR: 18.8 | Risk: 100€ | Stk: 33 | Wall: 5.4% | Vacuum: Valid. Mode: DELTA Mode,2026-03-30T14:26:15Z,
4346757004,"BATS:VNOM, 1T","AKJ 2.0 Sniper-Commander v20.5 (100, 0,2, 1, 10, 1, 4, 14, 240, 1,5, 15, 3, 8, SPY): Jeder alert()-Funktionsaufruf",[REALTIME] !!!🔥 FEUER FREI LONG 🔥!!! VNOM | WPR: 81.2 | Risk: 25€ | Stk: 12 | Wall: 19.2% | Vacuum: Valid. Mode: DELTA Mode,2026-03-30T14:22:53Z,
4346757004,"BATS:VNOM, 1T","AKJ 2.0 Sniper-Commander v20.5 (100, 0,2, 1, 10, 1, 4, 14, 240, 1,5, 15, 3, 8, SPY): Jeder alert()-Funktionsaufruf",[REALTIME] 🌟 GOLDEN SETUP LONG 🌟 VNOM Premium Volumen bestätigt!,2026-03-30T14:22:53Z,
4346757004,"BATS:VNOM, 1T","AKJ 2.0 Sniper-Commander v20.5 (100, 0,2, 1, 10, 1, 4, 14, 240, 1,5, 15, 3, 8, SPY): Jeder alert()-Funktionsaufruf",[REALTIME] [RADAR] VNOM LONG | WPR: 74 | Status: Lauern (70er Trigger erreicht). Mode: DELTA Mode,2026-03-30T14:22:34Z,
4346757004,"BATS:OIS, 1T","AKJ 2.0 Sniper-Commander v20.5 (100, 0,2, 1, 10, 1, 4, 14, 240, 1,5, 15, 3, 8, SPY): Jeder alert()-Funktionsaufruf",[REALTIME] [RADAR] OIS LONG | WPR: 71.4 | Status: Lauern (70er Trigger erreicht). Mode: DELTA Mode,2026-03-30T14:20:41Z,
4346757004,"GETTEX:CHK, 1T","AKJ 2.0 Sniper-Commander v20.5 (100, 0,2, 1, 10, 1, 4, 14, 240, 1,5, 15, 3, 8, SPY): Jeder alert()-Funktionsaufruf",[REALTIME] 🔥 [STAR-TICKER] [RADAR] CHK SHORT | WPR: 0 | Status: Lauern (30er Trigger erreicht). Mode: DELTA Mode,2026-03-30T14:18:17Z,
4346757004,"BATS:AMX, 1T","AKJ 2.0 Sniper-Commander v20.5 (100, 0,2, 1, 10, 1, 4, 14, 240, 1,5, 15, 3, 8, SPY): Jeder alert()-Funktionsaufruf",[REALTIME] [RADAR] AMX LONG | WPR: 70.2 | Status: Lauern (70er Trigger erreicht). Mode: DELTA Mode,2026-03-30T14:08:22Z,
4346760192,"BATS:AKAM, 1T","AKJ 2.0 Sniper-Commander v20.5 (100, 0,2, 1, 10, 1, 4, 14, 240, 1,5, 15, 3, 8, SPY): Jeder alert()-Funktionsaufruf",[REALTIME] !!!🔥 FEUER FREI LONG 🔥!!! AKAM | WPR: 81.4 | Risk: 25€ | Stk: 3 | Wall: 8.6% | Vacuum: Valid. Mode: DELTA Mode,2026-03-30T14:05:37Z,
4346760192,"BATS:AKAM, 1T","AKJ 2.0 Sniper-Commander v20.5 (100, 0,2, 1, 10, 1, 4, 14, 240, 1,5, 15, 3, 8, SPY): Jeder alert()-Funktionsaufruf",[REALTIME] 🌟 GOLDEN SETUP LONG 🌟 AKAM Premium Volumen bestätigt!,2026-03-30T14:05:37Z,
4346757004,"BATS:AKAM, 1T","AKJ 2.0 Sniper-Commander v20.5 (100, 0,2, 1, 10, 1, 4, 14, 240, 1,5, 15, 3, 8, SPY): Jeder alert()-Funktionsaufruf",[REALTIME] !!!🔥 FEUER FREI LONG 🔥!!! AKAM | WPR: 81.9 | Risk: 25€ | Stk: 3 | Wall: 8.6% | Vacuum: Valid. Mode: DELTA Mode,2026-03-30T14:05:31Z,
4346757004,"BATS:AKAM, 1T","AKJ 2.0 Sniper-Commander v20.5 (100, 0,2, 1, 10, 1, 4, 14, 240, 1,5, 15, 3, 8, SPY): Jeder alert()-Funktionsaufruf",[REALTIME] 🌟 GOLDEN SETUP LONG 🌟 AKAM Premium Volumen bestätigt!,2026-03-30T14:05:31Z,
4346757004,"BATS:PSA, 1T","AKJ 2.0 Sniper-Commander v20.5 (100, 0,2, 1, 10, 1, 4, 14, 240, 1,5, 15, 3, 8, SPY): Jeder alert()-Funktionsaufruf",[REALTIME] !!!🔥 FEUER FREI SHORT 🔥!!! PSA | WPR: 15.3 | Risk: 100€ | Stk: 9 | Wall: 100% | Vacuum: Valid. Mode: DELTA Mode,2026-03-30T14:03:40Z,
4346757004,"BATS:PSA, 1T","AKJ 2.0 Sniper-Commander v20.5 (100, 0,2, 1, 10, 1, 4, 14, 240, 1,5, 15, 3, 8, SPY): Jeder alert()-Funktionsaufruf",[REALTIME] 🌟 GOLDEN SETUP SHORT 🌟 PSA Premium Volumen bestätigt!,2026-03-30T14:03:40Z,
4346760192,"BATS:NVR, 1T","AKJ 2.0 Sniper-Commander v20.5 (100, 0,2, 1, 10, 1, 4, 14, 240, 1,5, 15, 3, 8, SPY): Jeder alert()-Funktionsaufruf",[REALTIME] [RADAR] NVR SHORT | WPR: 26 | Status: Lauern (30er Trigger erreicht). Mode: DELTA Mode,2026-03-30T14:02:39Z,
4346760192,"BATS:EDEN, 1T","AKJ 2.0 Sniper-Commander v20.5 (100, 0,2, 1, 10, 1, 4, 14, 240, 1,5, 15, 3, 8, SPY): Jeder alert()-Funktionsaufruf",[REALTIME] [RADAR] EDEN SHORT | WPR: 4 | Status: Lauern (30er Trigger erreicht). Mode: DELTA Mode,2026-03-30T14:02:15Z,
4346757004,"BATS:EDEN, 1T","AKJ 2.0 Sniper-Commander v20.5 (100, 0,2, 1, 10, 1, 4, 14, 240, 1,5, 15, 3, 8, SPY): Jeder alert()-Funktionsaufruf",[REALTIME] [RADAR] EDEN SHORT | WPR: 4 | Status: Lauern (30er Trigger erreicht). Mode: DELTA Mode,2026-03-30T14:02:15Z,
