Alarm ID,"Ticker, Name",Name,Beschreibung,Zeit,Webhook-Status
4346757004,"BATS:KGS, 1T","AKJ 2.0 Sniper-Commander v20.5 (100, 0,2, 1, 10, 1, 4, 14, 240, 1,5, 15, 3, 8, SPY): Jeder alert()-Funktionsaufruf",[REALTIME] !!!🔥 FEUER FREI LONG 🔥!!! KGS | WPR: 85.8 | Risk: 25€ | Stk: 9 | Wall: 6.8% | Vacuum: Valid. Mode: DELTA Mode,2026-03-30T13:34:45Z,
4346757004,"BATS:KGS, 1T","AKJ 2.0 Sniper-Commander v20.5 (100, 0,2, 1, 10, 1, 4, 14, 240, 1,5, 15, 3, 8, SPY): Jeder alert()-Funktionsaufruf",[REALTIME] 🌟 GOLDEN SETUP LONG 🌟 KGS Premium Volumen bestätigt!,2026-03-30T13:34:45Z,
4346757004,"EURONEXT_DLY:GFC, 1T","AKJ 2.0 Sniper-Commander v20.5 (100, 0,2, 1, 10, 1, 4, 14, 240, 1,5, 15, 3, 8, SPY): Jeder alert()-Funktionsaufruf",[REALTIME] [RADAR] GFC SHORT | WPR: 29.2 | Status: Lauern (30er Trigger erreicht). Mode: DELTA Mode,2026-03-30T13:34:33Z,
4346757004,"BATS:SNX, 1T","AKJ 2.0 Sniper-Commander v20.5 (100, 0,2, 1, 10, 1, 4, 14, 240, 1,5, 15, 3, 8, SPY): Jeder alert()-Funktionsaufruf",[REALTIME] [RADAR] SNX LONG | WPR: 73.1 | Status: Lauern (70er Trigger erreicht). Mode: DELTA Mode,2026-03-30T13:34:30Z,
4346757004,"BATS:CIEN, 1T","AKJ 2.0 Sniper-Commander v20.5 (100, 0,2, 1, 10, 1, 4, 14, 240, 1,5, 15, 3, 8, SPY): Jeder alert()-Funktionsaufruf",[REALTIME] 🌟 GOLDEN SETUP LONG 🌟 CIEN Premium Volumen bestätigt!,2026-03-30T13:34:11Z,
4346757004,"BATS:CIEN, 1T","AKJ 2.0 Sniper-Commander v20.5 (100, 0,2, 1, 10, 1, 4, 14, 240, 1,5, 15, 3, 8, SPY): Jeder alert()-Funktionsaufruf",[REALTIME] !!!🔥 FEUER FREI LONG 🔥!!! CIEN | WPR: 80.6 | Risk: 25€ | Stk: 0 [HINWEIS] Risiko für 1 Stück aktuell > Budget. Manueller Check nötig. | Wall: 4.6% | Vacuum: Valid. Mode: DELTA Mode,2026-03-30T13:34:11Z,
4346757004,"BATS:GLW, 1T","AKJ 2.0 Sniper-Commander v20.5 (100, 0,2, 1, 10, 1, 4, 14, 240, 1,5, 15, 3, 8, SPY): Jeder alert()-Funktionsaufruf",[REALTIME] [RADAR] GLW LONG | WPR: 71.4 | Status: Lauern (70er Trigger erreicht). Mode: DELTA Mode,2026-03-30T13:34:11Z,
4346757004,"BATS:UCTT, 1T","AKJ 2.0 Sniper-Commander v20.5 (100, 0,2, 1, 10, 1, 4, 14, 240, 1,5, 15, 3, 8, SPY): Jeder alert()-Funktionsaufruf",[REALTIME] !!!🔥 FEUER FREI LONG 🔥!!! UCTT | WPR: 82.4 | Risk: 25€ | Stk: 4 | Wall: 20.5% | Vacuum: Valid. Mode: DELTA Mode,2026-03-30T13:34:09Z,
4346757004,"BATS:LITE, 1T","AKJ 2.0 Sniper-Commander v20.5 (100, 0,2, 1, 10, 1, 4, 14, 240, 1,5, 15, 3, 8, SPY): Jeder alert()-Funktionsaufruf",[REALTIME] !!!🔥 FEUER FREI LONG 🔥!!! LITE | WPR: 81.4 | Risk: 25€ | Stk: 0 [HINWEIS] Risiko für 1 Stück aktuell > Budget. Manueller Check nötig. | Wall: 10.7% | Vacuum: Valid. Mode: DELTA Mode,2026-03-30T13:34:04Z,
4346757004,"BATS:LITE, 1T","AKJ 2.0 Sniper-Commander v20.5 (100, 0,2, 1, 10, 1, 4, 14, 240, 1,5, 15, 3, 8, SPY): Jeder alert()-Funktionsaufruf",[REALTIME] 🌟 GOLDEN SETUP LONG 🌟 LITE Premium Volumen bestätigt!,2026-03-30T13:34:04Z,
4346757004,"BATS:KGS, 1T","AKJ 2.0 Sniper-Commander v20.5 (100, 0,2, 1, 10, 1, 4, 14, 240, 1,5, 15, 3, 8, SPY): Jeder alert()-Funktionsaufruf",[REALTIME] [RADAR] KGS LONG | WPR: 78.1 | Status: Lauern (70er Trigger erreicht). Mode: DELTA Mode,2026-03-30T13:33:36Z,
4346760192,"BATS:MOS, 1T","AKJ 2.0 Sniper-Commander v20.5 (100, 0,2, 1, 10, 1, 4, 14, 240, 1,5, 15, 3, 8, SPY): Jeder alert()-Funktionsaufruf",[REALTIME] [RADAR] MOS SHORT | WPR: 27.2 | Status: Lauern (30er Trigger erreicht). Mode: DELTA Mode,2026-03-30T13:33:09Z,
4346760192,"BATS:BBY, 1T","AKJ 2.0 Sniper-Commander v20.5 (100, 0,2, 1, 10, 1, 4, 14, 240, 1,5, 15, 3, 8, SPY): Jeder alert()-Funktionsaufruf",[REALTIME] [RADAR] BBY SHORT | WPR: 28.5 | Status: Lauern (30er Trigger erreicht). Mode: DELTA Mode,2026-03-30T13:33:08Z,
4346757004,"BATS:MOS, 1T","AKJ 2.0 Sniper-Commander v20.5 (100, 0,2, 1, 10, 1, 4, 14, 240, 1,5, 15, 3, 8, SPY): Jeder alert()-Funktionsaufruf",[REALTIME] [RADAR] MOS SHORT | WPR: 27.2 | Status: Lauern (30er Trigger erreicht). Mode: DELTA Mode,2026-03-30T13:33:09Z,
4346757004,"LSE_DLY:SGE, 1T","AKJ 2.0 Sniper-Commander v20.5 (100, 0,2, 1, 10, 1, 4, 14, 240, 1,5, 15, 3, 8, SPY): Jeder alert()-Funktionsaufruf",[REALTIME] !!!🔥 FEUER FREI SHORT 🔥!!! SGE | WPR: 19.6 | Risk: 100€ | Stk: 2 | Wall: 12.4% | Vacuum: Valid. Mode: DELTA Mode,2026-03-30T13:33:03Z,
4346757004,"BATS:BBY, 1T","AKJ 2.0 Sniper-Commander v20.5 (100, 0,2, 1, 10, 1, 4, 14, 240, 1,5, 15, 3, 8, SPY): Jeder alert()-Funktionsaufruf",[REALTIME] [RADAR] BBY SHORT | WPR: 29.4 | Status: Lauern (30er Trigger erreicht). Mode: DELTA Mode,2026-03-30T13:33:05Z,
4346757004,"BATS:DELL, 1T","AKJ 2.0 Sniper-Commander v20.5 (100, 0,2, 1, 10, 1, 4, 14, 240, 1,5, 15, 3, 8, SPY): Jeder alert()-Funktionsaufruf",[REALTIME] !!!🔥 FEUER FREI LONG 🔥!!! DELL | WPR: 89.7 | Risk: 25€ | Stk: 2 | Wall: 13.6% | Vacuum: Valid. Mode: DELTA Mode,2026-03-30T13:32:58Z,
4346757004,"BATS:BWA, 1T","AKJ 2.0 Sniper-Commander v20.5 (100, 0,2, 1, 10, 1, 4, 14, 240, 1,5, 15, 3, 8, SPY): Jeder alert()-Funktionsaufruf",[REALTIME] !!!🔥 FEUER FREI LONG 🔥!!! BWA | WPR: 83 | Risk: 25€ | Stk: 11 | Wall: 3.1% | Vacuum: Valid. Mode: DELTA Mode,2026-03-30T13:32:29Z,
4346757004,"BATS:BWA, 1T","AKJ 2.0 Sniper-Commander v20.5 (100, 0,2, 1, 10, 1, 4, 14, 240, 1,5, 15, 3, 8, SPY): Jeder alert()-Funktionsaufruf",[REALTIME] 🌟 GOLDEN SETUP LONG 🌟 BWA Premium Volumen bestätigt!,2026-03-30T13:32:29Z,
4346760192,"BATS:FTNT, 1T","AKJ 2.0 Sniper-Commander v20.5 (100, 0,2, 1, 10, 1, 4, 14, 240, 1,5, 15, 3, 8, SPY): Jeder alert()-Funktionsaufruf",[REALTIME] [RADAR] FTNT SHORT | WPR: 27.7 | Status: Lauern (30er Trigger erreicht). Mode: DELTA Mode,2026-03-30T13:32:04Z,
