Alarm ID,"Ticker, Name",Name,Beschreibung,Zeit,Webhook-Status
4293046483,"XETR_DLY:DHL, 1h","AKJ 2.0 Sniper-Commander v10.5 (Master) (150, 0,2, -70, -30, -82, -18): Jeder alert()-Funktionsaufruf","🎯 AKJ SNIPER: SHORT ZONE (Order!)
Ticker: DHL | Win: 28.6%
--------------------------
In: 42.79 | SL: 45.18
Qty: 62 | TP1: 40.4
--------------------------
Befehl: Order in TWS vorbereiten!",2026-03-23T11:26:48Z,
4293046483,"XETR_DLY:DHL, 1h","AKJ 2.0 Sniper-Commander v10.5 (Master) (150, 0,2, -70, -30, -82, -18): Jeder alert()-Funktionsaufruf","🎯 AKJ SNIPER: SHORT ZONE (Order!)
Ticker: DHL | Win: 28.6%
--------------------------
In: 42.79 | SL: 45.18
Qty: 62 | TP1: 40.4
--------------------------
Befehl: Order in TWS vorbereiten!",2026-03-23T11:26:55Z,
4293046483,"XETR_DLY:BAYN, 1h","AKJ 2.0 Sniper-Commander v10.5 (Master) (150, 0,2, -70, -30, -82, -18): Jeder alert()-Funktionsaufruf","🎯 AKJ SNIPER: SHORT ZONE (Order!)
Ticker: BAYN | Win: 31.5%
--------------------------
In: 37.28 | SL: 39.57
Qty: 65 | TP1: 34.99
--------------------------
Befehl: Order in TWS vorbereiten!",2026-03-23T11:26:50Z,
4293046483,"XETR_DLY:BAYN, 1h","AKJ 2.0 Sniper-Commander v10.5 (Master) (150, 0,2, -70, -30, -82, -18): Jeder alert()-Funktionsaufruf","🎯 AKJ SNIPER: SHORT ZONE (Order!)
Ticker: BAYN | Win: 31.5%
--------------------------
In: 37.28 | SL: 39.57
Qty: 65 | TP1: 34.99
--------------------------
Befehl: Order in TWS vorbereiten!",2026-03-23T11:26:50Z,
4293046483,"XETR_DLY:DHL, 1h","AKJ 2.0 Sniper-Commander v10.5 (Master) (150, 0,2, -70, -30, -82, -18): Jeder alert()-Funktionsaufruf","🎯 AKJ SNIPER: SHORT ZONE (Order!)
Ticker: DHL | Win: 28.6%
--------------------------
In: 42.79 | SL: 45.18
Qty: 62 | TP1: 40.4
--------------------------
Befehl: Order in TWS vorbereiten!",2026-03-23T11:26:48Z,
4293046483,"XETR_DLY:DHL, 1h","AKJ 2.0 Sniper-Commander v10.5 (Master) (150, 0,2, -70, -30, -82, -18): Jeder alert()-Funktionsaufruf","🎯 AKJ SNIPER: SHORT ZONE (Order!)
Ticker: DHL | Win: 28.6%
--------------------------
In: 42.79 | SL: 45.18
Qty: 62 | TP1: 40.4
--------------------------
Befehl: Order in TWS vorbereiten!",2026-03-23T11:26:48Z,
4293046483,"XETR_DLY:BAYN, 1h","AKJ 2.0 Sniper-Commander v10.5 (Master) (150, 0,2, -70, -30, -82, -18): Jeder alert()-Funktionsaufruf","🎯 AKJ SNIPER: SHORT ZONE (Order!)
Ticker: BAYN | Win: 31.5%
--------------------------
In: 37.28 | SL: 39.57
Qty: 65 | TP1: 34.99
--------------------------
Befehl: Order in TWS vorbereiten!",2026-03-23T11:26:43Z,
4293046483,"XETR_DLY:BAYN, 1h","AKJ 2.0 Sniper-Commander v10.5 (Master) (150, 0,2, -70, -30, -82, -18): Jeder alert()-Funktionsaufruf","🎯 AKJ SNIPER: SHORT ZONE (Order!)
Ticker: BAYN | Win: 31.5%
--------------------------
In: 37.28 | SL: 39.57
Qty: 65 | TP1: 34.99
--------------------------
Befehl: Order in TWS vorbereiten!",2026-03-23T11:26:43Z,
4293046483,"XETR_DLY:BAYN, 1h","AKJ 2.0 Sniper-Commander v10.5 (Master) (150, 0,2, -70, -30, -82, -18): Jeder alert()-Funktionsaufruf","🎯 AKJ SNIPER: SHORT ZONE (Order!)
Ticker: BAYN | Win: 31.5%
--------------------------
In: 37.28 | SL: 39.57
Qty: 65 | TP1: 34.99
--------------------------
Befehl: Order in TWS vorbereiten!",2026-03-23T11:26:43Z,
4293046483,"XETR_DLY:BAYN, 1h","AKJ 2.0 Sniper-Commander v10.5 (Master) (150, 0,2, -70, -30, -82, -18): Jeder alert()-Funktionsaufruf","🎯 AKJ SNIPER: SHORT ZONE (Order!)
Ticker: BAYN | Win: 31.5%
--------------------------
In: 37.28 | SL: 39.57
Qty: 65 | TP1: 34.99
--------------------------
Befehl: Order in TWS vorbereiten!",2026-03-23T11:26:43Z,
