Alarm ID,"Ticker, Name",Name,Beschreibung,Zeit,Webhook-Status
4348246892,"ASX_DLY:MAG, 1T","AKJ 2.0 Sniper-Commander v20.5 (100, 0,2, 1, 10, 1, 4, 14, 240, 1,5, 15, 3, 8, SPY): Jeder alert()-Funktionsaufruf",[REALTIME] !!! ⚠️FEUER FREI SHORT⚠️ !!! MAG | WPR: 0 | Risk: 100€ | Stk: 27249 | Wall: 6.5% | Vacuum: Valid. Mode: DELTA Mode,2026-03-30T23:24:28Z,
4348246892,"BATS:TSEM, 1T","AKJ 2.0 Sniper-Commander v20.5 (100, 0,2, 1, 10, 1, 4, 14, 240, 1,5, 15, 3, 8, SPY): Jeder alert()-Funktionsaufruf",[REALTIME] [UPGRADE] TSEM ist jetzt ein GOLDEN SETUP! Wall: 3% | Vacuum: High.,2026-03-30T19:57:39Z,
4348246892,"BATS:CTSH, 1T","AKJ 2.0 Sniper-Commander v20.5 (100, 0,2, 1, 10, 1, 4, 14, 240, 1,5, 15, 3, 8, SPY): Jeder alert()-Funktionsaufruf",[REALTIME] !!! ⚠️FEUER FREI SHORT⚠️ !!! CTSH | WPR: 19.1 | Risk: 100€ | Stk: 28 | Wall: 42.3% | Vacuum: Valid. Mode: DELTA Mode,2026-03-30T19:55:05Z,
4348246892,"BATS:KNSL, 1T","AKJ 2.0 Sniper-Commander v20.5 (100, 0,2, 1, 10, 1, 4, 14, 240, 1,5, 15, 3, 8, SPY): Jeder alert()-Funktionsaufruf",[REALTIME] !!! ⚠️FEUER FREI SHORT⚠️ !!! KNSL | WPR: 19.6 | Risk: 100€ | Stk: 3 | Wall: 1.8% | Vacuum: Valid. Mode: DELTA Mode,2026-03-30T19:46:36Z,
4348246892,"BATS:FSLY, 1T","AKJ 2.0 Sniper-Commander v20.5 (100, 0,2, 1, 10, 1, 4, 14, 240, 1,5, 15, 3, 8, SPY): Jeder alert()-Funktionsaufruf",[REALTIME] !!! ⚠️FEUER FREI LONG ⚠️!!! FSLY | WPR: 87.7 | Risk: 25€ | Stk: 3 | Wall: 19.9% | Vacuum: Valid. Mode: DELTA Mode,2026-03-30T19:30:48Z,
4348246892,"BATS:MRK, 1T","AKJ 2.0 Sniper-Commander v20.5 (100, 0,2, 1, 10, 1, 4, 14, 240, 1,5, 15, 3, 8, SPY): Jeder alert()-Funktionsaufruf",[REALTIME] !!! ⚠️FEUER FREI LONG ⚠️!!! MRK | WPR: 80.3 | Risk: 25€ | Stk: 3 | Wall: 8.7% | Vacuum: Valid. Mode: DELTA Mode,2026-03-30T19:21:47Z,
4348246892,"BATS:ENB, 1T","AKJ 2.0 Sniper-Commander v20.5 (100, 0,2, 1, 10, 1, 4, 14, 240, 1,5, 15, 3, 8, SPY): Jeder alert()-Funktionsaufruf",[REALTIME] 🌟 GOLDEN SETUP LONG 🌟 ENB Premium Volumen bestätigt!,2026-03-30T19:18:03Z,
4348246892,"BATS:SLB, 1T","AKJ 2.0 Sniper-Commander v20.5 (100, 0,2, 1, 10, 1, 4, 14, 240, 1,5, 15, 3, 8, SPY): Jeder alert()-Funktionsaufruf",[REALTIME] 🌟 GOLDEN SETUP LONG 🌟 SLB Premium Volumen bestätigt!,2026-03-30T19:11:28Z,
4348246892,"BATS:TJX, 1T","AKJ 2.0 Sniper-Commander v20.5 (100, 0,2, 1, 10, 1, 4, 14, 240, 1,5, 15, 3, 8, SPY): Jeder alert()-Funktionsaufruf",[REALTIME] !!! ⚠️FEUER FREI LONG ⚠️!!! TJX | WPR: 80.3 | Risk: 25€ | Stk: 4 | Wall: 24% | Vacuum: Valid. Mode: DELTA Mode,2026-03-30T19:10:16Z,
4348246892,"BATS:BKR, 1T","AKJ 2.0 Sniper-Commander v20.5 (100, 0,2, 1, 10, 1, 4, 14, 240, 1,5, 15, 3, 8, SPY): Jeder alert()-Funktionsaufruf",[REALTIME] !!! ⚠️FEUER FREI LONG ⚠️!!! BKR | WPR: 100 | Risk: 25€ | Stk: 4 | Wall: 12.1% | Vacuum: Valid. Mode: DELTA Mode,2026-03-30T18:59:43Z,
4348246892,"BATS:PBA, 1T","AKJ 2.0 Sniper-Commander v20.5 (100, 0,2, 1, 10, 1, 4, 14, 240, 1,5, 15, 3, 8, SPY): Jeder alert()-Funktionsaufruf",[REALTIME] 🌟 GOLDEN SETUP LONG 🌟 PBA Premium Volumen bestätigt!,2026-03-30T18:56:13Z,
4348246892,"BATS:HUBB, 1T","AKJ 2.0 Sniper-Commander v20.5 (100, 0,2, 1, 10, 1, 4, 14, 240, 1,5, 15, 3, 8, SPY): Jeder alert()-Funktionsaufruf",[REALTIME] !!! ⚠️FEUER FREI LONG ⚠️!!! HUBB | WPR: 90.2 | Risk: 25€ | Stk: 0 [HINWEIS] Risiko für 1 Stück aktuell > Budget. Manueller Check nötig. | Wall: 18.5% | Vacuum: Valid. Mode: DELTA Mode,2026-03-30T18:56:08Z,
